product,date,sales
2,2020-08-29,64
2,2020-08-30,58
2,2020-08-31,77
2,2020-09-01,45
2,2020-09-02,47
2,2020-09-03,55
2,2020-09-04,39
2,2020-09-05,48
2,2020-09-06,41
2,2020-09-07,33
2,2020-09-08,46
2,2020-09-09,53
2,2020-09-10,46
2,2020-09-11,56
2,2020-09-12,46
2,2020-09-13,39
2,2020-09-14,53
2,2020-09-15,43
2,2020-09-16,46
2,2020-09-17,33
2,2020-09-18,45
2,2020-09-19,44
2,2020-09-20,42
2,2020-09-21,47
2,2020-09-22,58
2,2020-09-23,48
2,2020-09-24,45
2,2020-09-25,63
2,2020-09-26,55
2,2020-09-27,49
2,2020-09-28,67
2,2020-09-29,59
2,2020-09-30,61
2,2020-10-01,25
2,2020-10-02,56
2,2020-10-03,27
2,2020-10-04,53
2,2020-10-05,44
2,2020-10-06,61
2,2020-10-07,49
2,2020-10-08,44
2,2020-10-09,52
2,2020-10-10,45
2,2020-10-11,45
2,2020-10-12,59
2,2020-10-13,56
2,2020-10-14,35
2,2020-10-15,68
2,2020-10-16,74
2,2020-10-17,56
2,2020-10-18,53
2,2020-10-19,57
2,2020-10-20,48
2,2020-10-21,52
2,2020-10-22,53
2,2020-10-23,38
2,2020-10-24,38
2,2020-10-25,43
2,2020-10-26,33
2,2020-10-27,59
2,2020-10-28,52
2,2020-10-29,44
2,2020-10-30,55
2,2020-10-31,48
2,2020-11-01,64
2,2020-11-02,36
2,2020-11-03,52
2,2020-11-04,46
2,2020-11-05,59
2,2020-11-06,54
2,2020-11-07,57
2,2020-11-08,41
2,2020-11-09,47
2,2020-11-10,55
2,2020-11-11,57
2,2020-11-12,61
2,2020-11-13,62
2,2020-11-14,68
2,2020-11-15,60
2,2020-11-16,52
2,2020-11-17,51
2,2020-11-18,56
2,2020-11-19,47
2,2020-11-20,56
2,2020-11-21,56
2,2020-11-22,57
2,2020-11-23,56
2,2020-11-24,56
2,2020-11-25,35
2,2020-11-26,63
2,2020-11-27,55
2,2020-11-28,64
2,2020-11-29,48
2,2020-11-30,28
2,2020-12-01,49
2,2020-12-02,52
2,2020-12-03,49
2,2020-12-04,50
2,2020-12-05,60
2,2020-12-06,45
2,2020-12-07,41
2,2020-12-08,45
2,2020-12-09,46
2,2020-12-10,29
2,2020-12-11,38
2,2020-12-12,80
2,2020-12-13,51
2,2020-12-14,55
2,2020-12-15,71
2,2020-12-16,41
2,2020-12-17,59
2,2020-12-18,39
2,2020-12-19,57
2,2020-12-20,32
2,2020-12-21,50
2,2020-12-22,55
2,2020-12-23,60
2,2020-12-24,35
2,2020-12-25,39
2,2020-12-26,43
2,2020-12-27,41
2,2020-12-28,63
2,2020-12-29,37
2,2020-12-30,53
2,2020-12-31,39
2,2021-01-01,58
2,2021-01-02,56
2,2021-01-03,30
2,2021-01-04,62
2,2021-01-05,53
2,2021-01-06,76
2,2021-01-07,56
2,2021-01-08,35
2,2021-01-09,49
2,2021-01-10,42
2,2021-01-11,48
2,2021-01-12,56
2,2021-01-13,62
2,2021-01-14,45
2,2021-01-15,60
2,2021-01-16,60
2,2021-01-17,46
2,2021-01-18,57
2,2021-01-19,56
2,2021-01-20,59
2,2021-01-21,48
2,2021-01-22,25
2,2021-01-23,53
2,2021-01-24,40
2,2021-01-25,60
2,2021-01-26,48
2,2021-01-27,56
2,2021-01-28,50
2,2021-01-29,49
2,2021-01-30,59
2,2021-01-31,61
2,2021-02-01,33
2,2021-02-02,41
2,2021-02-03,60
2,2021-02-04,50
2,2021-02-05,65
2,2021-02-06,39
2,2021-02-07,50
2,2021-02-08,50
2,2021-02-09,37
2,2021-02-10,51
2,2021-02-11,55
2,2021-02-12,48
2,2021-02-13,56
2,2021-02-14,56
2,2021-02-15,50
2,2021-02-16,58
2,2021-02-17,55
2,2021-02-18,60
2,2021-02-19,47
2,2021-02-20,71
2,2021-02-21,36
2,2021-02-22,39
2,2021-02-23,42
2,2021-02-24,59
2,2021-02-25,39
2,2021-02-26,23
2,2021-02-27,40
2,2021-02-28,149.9807136
2,2021-03-01,39
2,2021-03-02,45
2,2021-03-03,56
2,2021-03-04,55
2,2021-03-05,56
2,2021-03-06,28
2,2021-03-07,44
2,2021-03-08,42
2,2021-03-09,69
2,2021-03-10,36
2,2021-03-11,55
2,2021-03-12,46
2,2021-03-13,65
2,2021-03-14,54
2,2021-03-15,33
2,2021-03-16,40
2,2021-03-17,40
2,2021-03-18,27
2,2021-03-19,55
2,2021-03-20,196.4412085
2,2021-03-21,67
2,2021-03-22,45
2,2021-03-23,50
2,2021-03-24,51
2,2021-03-25,65
2,2021-03-26,52
2,2021-03-27,45
2,2021-03-28,46
2,2021-03-29,59
2,2021-03-30,47
2,2021-03-31,62
2,2021-04-01,47
2,2021-04-02,45
2,2021-04-03,45
2,2021-04-04,51
2,2021-04-05,119.8828539
2,2021-04-06,40
2,2021-04-07,48
2,2021-04-08,59
2,2021-04-09,51
2,2021-04-10,43
2,2021-04-11,30
2,2021-04-12,50
2,2021-04-13,56
2,2021-04-14,56
2,2021-04-15,34
2,2021-04-16,58
2,2021-04-17,40
2,2021-04-18,57
2,2021-04-19,58
2,2021-04-20,61
2,2021-04-21,42
2,2021-04-22,55
2,2021-04-23,56
2,2021-04-24,48
2,2021-04-25,48
2,2021-04-26,59
2,2021-04-27,65
2,2021-04-28,49
2,2021-04-29,42
2,2021-04-30,54
2,2021-05-01,56
2,2021-05-02,68
2,2021-05-03,52
2,2021-05-04,58
2,2021-05-05,61
2,2021-05-06,59
2,2021-05-07,48
2,2021-05-08,61
2,2021-05-09,54
2,2021-05-10,50
2,2021-05-11,61
2,2021-05-12,40
2,2021-05-13,39
2,2021-05-14,49
2,2021-05-15,57
2,2021-05-16,67
2,2021-05-17,54
2,2021-05-18,39
2,2021-05-19,45
2,2021-05-20,59
2,2021-05-21,46
2,2021-05-22,45
2,2021-05-23,52
2,2021-05-24,60
2,2021-05-25,76
2,2021-05-26,63
2,2021-05-27,36
2,2021-05-28,136.3141829
2,2021-05-29,38
2,2021-05-30,77
2,2021-05-31,47
2,2021-06-01,55
2,2021-06-02,65
2,2021-06-03,51
2,2021-06-04,57
2,2021-06-05,70
2,2021-06-06,56
2,2021-06-07,45
2,2021-06-08,47
2,2021-06-09,52
2,2021-06-10,48
2,2021-06-11,52
2,2021-06-12,50
2,2021-06-13,53
2,2021-06-14,55
2,2021-06-15,94.3601058
2,2021-06-16,62
2,2021-06-17,45
2,2021-06-18,54
2,2021-06-19,44
2,2021-06-20,46
2,2021-06-21,32
2,2021-06-22,51
2,2021-06-23,46
2,2021-06-24,41
2,2021-06-25,49
2,2021-06-26,46
2,2021-06-27,62
2,2021-06-28,50
2,2021-06-29,60
2,2021-06-30,38
2,2021-07-01,61
2,2021-07-02,52
2,2021-07-03,55
2,2021-07-04,40
2,2021-07-05,36
2,2021-07-06,27
2,2021-07-07,44
2,2021-07-08,39
2,2021-07-09,59
2,2021-07-10,43
2,2021-07-11,37
2,2021-07-12,39
2,2021-07-13,46
2,2021-07-14,46
2,2021-07-15,45
2,2021-07-16,44
2,2021-07-17,65
2,2021-07-18,26
2,2021-07-19,49
2,2021-07-20,36
2,2021-07-21,43
2,2021-07-22,37
2,2021-07-23,157.9139819
2,2021-07-24,48
2,2021-07-25,53
2,2021-07-26,45
2,2021-07-27,38
2,2021-07-28,41
2,2021-07-29,50
2,2021-07-30,40
2,2021-07-31,37
2,2021-08-01,49
2,2021-08-02,53
2,2021-08-03,37
2,2021-08-04,37
2,2021-08-05,61
2,2021-08-06,55
2,2021-08-07,60
2,2021-08-08,65
2,2021-08-09,41
2,2021-08-10,50
2,2021-08-11,49
2,2021-08-12,71
2,2021-08-13,49
2,2021-08-14,29
2,2021-08-15,41
2,2021-08-16,52
2,2021-08-17,54
2,2021-08-18,65
2,2021-08-19,48
2,2021-08-20,41
2,2021-08-21,44
2,2021-08-22,65
2,2021-08-23,55
2,2021-08-24,34
2,2021-08-25,65
2,2021-08-26,64
2,2021-08-27,53
2,2021-08-28,45
2,2021-08-29,45
2,2021-08-30,53
2,2021-08-31,50
2,2021-09-01,52
2,2021-09-02,48
2,2021-09-03,42
2,2021-09-04,46
2,2021-09-05,59
2,2021-09-06,39
2,2021-09-07,59
2,2021-09-08,59
2,2021-09-09,59
2,2021-09-10,75
2,2021-09-11,62
2,2021-09-12,60
2,2021-09-13,50
2,2021-09-14,54
2,2021-09-15,47
2,2021-09-16,40
2,2021-09-17,44
2,2021-09-18,54
2,2021-09-19,46
2,2021-09-20,66
2,2021-09-21,30
2,2021-09-22,47
2,2021-09-23,50
2,2021-09-24,54
2,2021-09-25,50
2,2021-09-26,47
2,2021-09-27,57
2,2021-09-28,63
2,2021-09-29,39
2,2021-09-30,60
2,2021-10-01,62
2,2021-10-02,45
2,2021-10-03,52
2,2021-10-04,54
2,2021-10-05,67
2,2021-10-06,51
2,2021-10-07,54
2,2021-10-08,36
2,2021-10-09,55
2,2021-10-10,48
2,2021-10-11,53
2,2021-10-12,59
2,2021-10-13,47
2,2021-10-14,50
2,2021-10-15,37
2,2021-10-16,50
2,2021-10-17,37
2,2021-10-18,47
2,2021-10-19,70
2,2021-10-20,65
2,2021-10-21,62
2,2021-10-22,59
2,2021-10-23,41
2,2021-10-24,52
2,2021-10-25,49
2,2021-10-26,53
2,2021-10-27,68
2,2021-10-28,80
2,2021-10-29,38
2,2021-10-30,58
2,2021-10-31,34
2,2021-11-01,61
2,2021-11-02,44
2,2021-11-03,67
2,2021-11-04,60
2,2021-11-05,55
2,2021-11-06,40
2,2021-11-07,54
2,2021-11-08,44
2,2021-11-09,43
2,2021-11-10,43
2,2021-11-11,37
2,2021-11-12,43
2,2021-11-13,56
2,2021-11-14,60
2,2021-11-15,52
2,2021-11-16,47
2,2021-11-17,55
2,2021-11-18,53
2,2021-11-19,45
2,2021-11-20,34
2,2021-11-21,51
2,2021-11-22,60
2,2021-11-23,40
2,2021-11-24,48
2,2021-11-25,57
2,2021-11-26,46
2,2021-11-27,60
2,2021-11-28,50
2,2021-11-29,43
2,2021-11-30,43
2,2021-12-01,51
2,2021-12-02,67
2,2021-12-03,65
2,2021-12-04,60
2,2021-12-05,49
2,2021-12-06,54
2,2021-12-07,45
2,2021-12-08,62
2,2021-12-09,60
2,2021-12-10,39
2,2021-12-11,42
2,2021-12-12,48
2,2021-12-13,48
2,2021-12-14,51
2,2021-12-15,54
2,2021-12-16,57
2,2021-12-17,42
2,2021-12-18,48
2,2021-12-19,52
2,2021-12-20,71
2,2021-12-21,41
2,2021-12-22,49
2,2021-12-23,24
2,2021-12-24,41
2,2021-12-25,57
2,2021-12-26,55
2,2021-12-27,47
2,2021-12-28,43
2,2021-12-29,47
2,2021-12-30,37
2,2021-12-31,47
2,2022-01-01,35
2,2022-01-02,48
2,2022-01-03,62
2,2022-01-04,53
2,2022-01-05,53
2,2022-01-06,47
2,2022-01-07,56
2,2022-01-08,39
2,2022-01-09,50
2,2022-01-10,32
2,2022-01-11,49
2,2022-01-12,50
2,2022-01-13,48
2,2022-01-14,60
2,2022-01-15,49
2,2022-01-16,61
2,2022-01-17,38
2,2022-01-18,50
2,2022-01-19,46
2,2022-01-20,70
2,2022-01-21,37
2,2022-01-22,59
2,2022-01-23,55
2,2022-01-24,42
2,2022-01-25,48
2,2022-01-26,47
2,2022-01-27,64
2,2022-01-28,18
2,2022-01-29,49
2,2022-01-30,61
2,2022-01-31,52
2,2022-02-01,59
2,2022-02-02,51
2,2022-02-03,52
2,2022-02-04,51
2,2022-02-05,67
2,2022-02-06,34
2,2022-02-07,71
2,2022-02-08,60
2,2022-02-09,47
2,2022-02-10,59
2,2022-02-11,42
2,2022-02-12,41
2,2022-02-13,59
2,2022-02-14,50
2,2022-02-15,41
2,2022-02-16,67
2,2022-02-17,64
2,2022-02-18,50
2,2022-02-19,57
2,2022-02-20,59
2,2022-02-21,64
2,2022-02-22,39
2,2022-02-23,48
2,2022-02-24,56
2,2022-02-25,56
2,2022-02-26,43
2,2022-02-27,31
2,2022-02-28,49
2,2022-03-01,54
2,2022-03-02,31
2,2022-03-03,41
2,2022-03-04,52
2,2022-03-05,32
2,2022-03-06,52
2,2022-03-07,28
2,2022-03-08,45
2,2022-03-09,45
2,2022-03-10,38
2,2022-03-11,29
2,2022-03-12,58
2,2022-03-13,64
2,2022-03-14,47
2,2022-03-15,40
2,2022-03-16,65
2,2022-03-17,37
2,2022-03-18,31
2,2022-03-19,43
2,2022-03-20,29
2,2022-03-21,73
2,2022-03-22,32
2,2022-03-23,49
2,2022-03-24,59
2,2022-03-25,41
2,2022-03-26,61
2,2022-03-27,21
2,2022-03-28,66
2,2022-03-29,39
2,2022-03-30,64
2,2022-03-31,59
2,2022-04-01,47
2,2022-04-02,67
2,2022-04-03,67
2,2022-04-04,80
2,2022-04-05,48
2,2022-04-06,56
2,2022-04-07,47
2,2022-04-08,51
2,2022-04-09,44
2,2022-04-10,55
2,2022-04-11,39
2,2022-04-12,37
2,2022-04-13,36
2,2022-04-14,48
2,2022-04-15,66
2,2022-04-16,54
2,2022-04-17,53
2,2022-04-18,58
2,2022-04-19,42
2,2022-04-20,52
2,2022-04-21,56
2,2022-04-22,41
2,2022-04-23,43
2,2022-04-24,40
2,2022-04-25,37
2,2022-04-26,66
2,2022-04-27,35
2,2022-04-28,56
2,2022-04-29,66
2,2022-04-30,63
2,2022-05-01,59
2,2022-05-02,46
2,2022-05-03,54
2,2022-05-04,41
2,2022-05-05,51
2,2022-05-06,53
2,2022-05-07,61
2,2022-05-08,69
2,2022-05-09,45
2,2022-05-10,52
2,2022-05-11,48
2,2022-05-12,40
2,2022-05-13,53
2,2022-05-14,50
2,2022-05-15,38
2,2022-05-16,52
2,2022-05-17,41
2,2022-05-18,57
2,2022-05-19,59
2,2022-05-20,55
2,2022-05-21,59
2,2022-05-22,51
2,2022-05-23,66
2,2022-05-24,45
2,2022-05-25,52
2,2022-05-26,49
2,2022-05-27,53
2,2022-05-28,61
2,2022-05-29,42
2,2022-05-30,43
2,2022-05-31,31
2,2022-06-01,62
2,2022-06-02,71
2,2022-06-03,53
2,2022-06-04,85
2,2022-06-05,73
2,2022-06-06,58
2,2022-06-07,58
2,2022-06-08,64
2,2022-06-09,58
2,2022-06-10,84
2,2022-06-11,66
2,2022-06-12,40
2,2022-06-13,86
2,2022-06-14,69
2,2022-06-15,70
2,2022-06-16,40
2,2022-06-17,67
2,2022-06-18,60
2,2022-06-19,60
2,2022-06-20,62
2,2022-06-21,47
2,2022-06-22,61
2,2022-06-23,77
2,2022-06-24,70
2,2022-06-25,55
2,2022-06-26,50
2,2022-06-27,79
2,2022-06-28,69
2,2022-06-29,78
2,2022-06-30,78
2,2022-07-01,63
2,2022-07-02,69
2,2022-07-03,57
2,2022-07-04,56
2,2022-07-05,79
2,2022-07-06,71
2,2022-07-07,71
2,2022-07-08,64
2,2022-07-09,72
2,2022-07-10,60
2,2022-07-11,46
2,2022-07-12,48
2,2022-07-13,59
2,2022-07-14,63
2,2022-07-15,62
2,2022-07-16,75
2,2022-07-17,84
2,2022-07-18,67
2,2022-07-19,62
2,2022-07-20,49
2,2022-07-21,57
2,2022-07-22,52
2,2022-07-23,68
2,2022-07-24,65
2,2022-07-25,58
2,2022-07-26,71
2,2022-07-27,58
2,2022-07-28,29
2,2022-07-29,38
2,2022-07-30,46
2,2022-07-31,43
2,2022-08-01,62
2,2022-08-02,83
2,2022-08-03,77
2,2022-08-04,95
2,2022-08-05,84
2,2022-08-06,49
2,2022-08-07,79
2,2022-08-08,82
2,2022-08-09,70
2,2022-08-10,80
2,2022-08-11,68
2,2022-08-12,78
2,2022-08-13,70
2,2022-08-14,76
2,2022-08-15,66
2,2022-08-16,76
2,2022-08-17,66
2,2022-08-18,44
2,2022-08-19,74
2,2022-08-20,74
2,2022-08-21,70
2,2022-08-22,50
2,2022-08-23,77
2,2022-08-24,95
2,2022-08-25,81
2,2022-08-26,69
2,2022-08-27,78
2,2022-08-28,100
2,2022-08-29,61
2,2022-08-30,69
2,2022-08-31,68
2,2022-09-01,40
2,2022-09-02,45
2,2022-09-03,50
2,2022-09-04,48
2,2022-09-05,67
2,2022-09-06,41
2,2022-09-07,58
2,2022-09-08,51
2,2022-09-09,40
2,2022-09-10,44
2,2022-09-11,45
2,2022-09-12,58
2,2022-09-13,56
2,2022-09-14,67
2,2022-09-15,45
2,2022-09-16,46
2,2022-09-17,43
2,2022-09-18,55
2,2022-09-19,62
2,2022-09-20,57
2,2022-09-21,60
2,2022-09-22,31
2,2022-09-23,58
2,2022-09-24,55
2,2022-09-25,42
2,2022-09-26,49
2,2022-09-27,37
2,2022-09-28,42
2,2022-09-29,54
2,2022-09-30,55
2,2022-10-01,60
2,2022-10-02,36
2,2022-10-03,72
2,2022-10-04,47
2,2022-10-05,41
2,2022-10-06,35
2,2022-10-07,30
2,2022-10-08,54
2,2022-10-09,46
2,2022-10-10,38
2,2022-10-11,70
2,2022-10-12,47
2,2022-10-13,52
2,2022-10-14,43
2,2022-10-15,48
2,2022-10-16,50
2,2022-10-17,31
2,2022-10-18,55
2,2022-10-19,50
2,2022-10-20,58
2,2022-10-21,39
2,2022-10-22,46
2,2022-10-23,51
2,2022-10-24,64
2,2022-10-25,69
2,2022-10-26,60
2,2022-10-27,55
2,2022-10-28,59
2,2022-10-29,54
2,2022-10-30,57
2,2022-10-31,62
2,2022-11-01,56
2,2022-11-02,61
2,2022-11-03,60
2,2022-11-04,54
2,2022-11-05,34
2,2022-11-06,31
2,2022-11-07,36
2,2022-11-08,52
2,2022-11-09,54
2,2022-11-10,44
2,2022-11-11,49
2,2022-11-12,47
2,2022-11-13,57
2,2022-11-14,60
2,2022-11-15,71
2,2022-11-16,57
2,2022-11-17,39
2,2022-11-18,46
2,2022-11-19,38
2,2022-11-20,65
2,2022-11-21,33
2,2022-11-22,51
2,2022-11-23,55
2,2022-11-24,49
2,2022-11-25,43
2,2022-11-26,51
2,2022-11-27,60
2,2022-11-28,45
2,2022-11-29,61
2,2022-11-30,44
2,2022-12-01,28
2,2022-12-02,58
2,2022-12-03,37
2,2022-12-04,46
2,2022-12-05,54
2,2022-12-06,63
2,2022-12-07,59
2,2022-12-08,57
2,2022-12-09,52
2,2022-12-10,48
2,2022-12-11,48
2,2022-12-12,45
2,2022-12-13,57
2,2022-12-14,60
2,2022-12-15,55
2,2022-12-16,50
2,2022-12-17,58
2,2022-12-18,62
2,2022-12-19,26
2,2022-12-20,58
2,2022-12-21,44
2,2022-12-22,45
2,2022-12-23,49
2,2022-12-24,44
2,2022-12-25,62
2,2022-12-26,69
2,2022-12-27,46
2,2022-12-28,35
2,2022-12-29,54
2,2022-12-30,64
2,2022-12-31,46
2,2023-01-01,56
2,2023-01-02,49
2,2023-01-03,56
2,2023-01-04,62
2,2023-01-05,52
2,2023-01-06,25
2,2023-01-07,48
2,2023-01-08,47
2,2023-01-09,29
2,2023-01-10,42
2,2023-01-11,60
2,2023-01-12,43
2,2023-01-13,46
2,2023-01-14,62
2,2023-01-15,65
2,2023-01-16,59
2,2023-01-17,56
2,2023-01-18,42
2,2023-01-19,34
2,2023-01-20,61
2,2023-01-21,49
2,2023-01-22,49
2,2023-01-23,45
2,2023-01-24,42
2,2023-01-25,49
2,2023-01-26,45
2,2023-01-27,61
2,2023-01-28,47
2,2023-01-29,52
2,2023-01-30,55
2,2023-01-31,49
2,2023-02-01,37
2,2023-02-02,38
2,2023-02-03,42
2,2023-02-04,33
2,2023-02-05,54
2,2023-02-06,41
2,2023-02-07,40
2,2023-02-08,59
2,2023-02-09,23
2,2023-02-10,44
2,2023-02-11,44
2,2023-02-12,61
2,2023-02-13,37
2,2023-02-14,36
2,2023-02-15,64
2,2023-02-16,51
2,2023-02-17,62
2,2023-02-18,52
2,2023-02-19,60
2,2023-02-20,71
2,2023-02-21,42
2,2023-02-22,39
2,2023-02-23,45
2,2023-02-24,55
2,2023-02-25,55
2,2023-02-26,38
2,2023-02-27,46
2,2023-02-28,55
2,2023-03-01,54
2,2023-03-02,40
2,2023-03-03,57
2,2023-03-04,34
2,2023-03-05,47
2,2023-03-06,44
2,2023-03-07,52
2,2023-03-08,52
2,2023-03-09,61
2,2023-03-10,65
2,2023-03-11,62
2,2023-03-12,43
2,2023-03-13,28
2,2023-03-14,48
2,2023-03-15,32
2,2023-03-16,30
2,2023-03-17,61
2,2023-03-18,29
2,2023-03-19,50
2,2023-03-20,52
2,2023-03-21,54
2,2023-03-22,22
2,2023-03-23,38
2,2023-03-24,48
2,2023-03-25,54
2,2023-03-26,58
2,2023-03-27,54
2,2023-03-28,67
2,2023-03-29,56
2,2023-03-30,100.6913305
2,2023-03-31,36
2,2023-04-01,61
2,2023-04-02,33
2,2023-04-03,56
2,2023-04-04,52
2,2023-04-05,45
2,2023-04-06,68
2,2023-04-07,46
2,2023-04-08,54
2,2023-04-09,63
2,2023-04-10,51
2,2023-04-11,60
2,2023-04-12,59
2,2023-04-13,35
2,2023-04-14,58
2,2023-04-15,57
2,2023-04-16,43
2,2023-04-17,51
2,2023-04-18,68
2,2023-04-19,37
2,2023-04-20,56
2,2023-04-21,32
2,2023-04-22,62
2,2023-04-23,50
2,2023-04-24,47
2,2023-04-25,56
2,2023-04-26,57
2,2023-04-27,42
2,2023-04-28,30
2,2023-04-29,49
2,2023-04-30,69
2,2023-05-01,39
2,2023-05-02,50
2,2023-05-03,54
2,2023-05-04,43
2,2023-05-05,64
2,2023-05-06,51
2,2023-05-07,49
2,2023-05-08,33
2,2023-05-09,51
2,2023-05-10,35
2,2023-05-11,56
2,2023-05-12,40
2,2023-05-13,50
2,2023-05-14,44
2,2023-05-15,49
2,2023-05-16,49
2,2023-05-17,37
2,2023-05-18,65
2,2023-05-19,48
2,2023-05-20,52
2,2023-05-21,43
2,2023-05-22,45
2,2023-05-23,51
2,2023-05-24,42
2,2023-05-25,40
2,2023-05-26,40
2,2023-05-27,41
2,2023-05-28,59
2,2023-05-29,58
2,2023-05-30,50
2,2023-05-31,54
2,2023-06-01,124
2,2023-06-02,74
2,2023-06-03,81
2,2023-06-04,39
2,2023-06-05,43
2,2023-06-06,74
2,2023-06-07,71
2,2023-06-08,86
2,2023-06-09,84
2,2023-06-10,45
2,2023-06-11,100
2,2023-06-12,101
2,2023-06-13,73
2,2023-06-14,98
2,2023-06-15,101
2,2023-06-16,71
2,2023-06-17,121
2,2023-06-18,120
2,2023-06-19,85
2,2023-06-20,95
2,2023-06-21,132
2,2023-06-22,69
2,2023-06-23,95
2,2023-06-24,78
2,2023-06-25,93
2,2023-06-26,54
2,2023-06-27,70
2,2023-06-28,110
2,2023-06-29,32
2,2023-06-30,87
2,2023-07-01,82
2,2023-07-02,84
2,2023-07-03,65
2,2023-07-04,77
2,2023-07-05,53
2,2023-07-06,103
2,2023-07-07,64
2,2023-07-08,73
2,2023-07-09,71
2,2023-07-10,114
2,2023-07-11,56
2,2023-07-12,73
2,2023-07-13,81
2,2023-07-14,67
2,2023-07-15,94
2,2023-07-16,91
2,2023-07-17,121
2,2023-07-18,67
2,2023-07-19,87
2,2023-07-20,96
2,2023-07-21,83
2,2023-07-22,192.5966941
2,2023-07-23,89
2,2023-07-24,95
2,2023-07-25,69
2,2023-07-26,78
2,2023-07-27,89
2,2023-07-28,107
2,2023-07-29,68
2,2023-07-30,79
2,2023-07-31,120
2,2023-08-01,83
2,2023-08-02,79
2,2023-08-03,109
2,2023-08-04,104
2,2023-08-05,69
2,2023-08-06,80
2,2023-08-07,68
2,2023-08-08,93
2,2023-08-09,80
2,2023-08-10,79
2,2023-08-11,72
2,2023-08-12,55
2,2023-08-13,95
2,2023-08-14,78
2,2023-08-15,73
2,2023-08-16,91
2,2023-08-17,102
2,2023-08-18,77
2,2023-08-19,95
2,2023-08-20,108
2,2023-08-21,67
2,2023-08-22,111
2,2023-08-23,63
2,2023-08-24,95
2,2023-08-25,69
2,2023-08-26,115
2,2023-08-27,92
2,2023-08-28,100
2,2023-08-29,82
2,2023-08-30,101
2,2023-08-31,71
2,2023-09-01,35
2,2023-09-02,55
2,2023-09-03,54
2,2023-09-04,35
2,2023-09-05,35
2,2023-09-06,52
2,2023-09-07,53
2,2023-09-08,58
2,2023-09-09,43
2,2023-09-10,53
2,2023-09-11,66
2,2023-09-12,60
2,2023-09-13,60
2,2023-09-14,42
2,2023-09-15,26
2,2023-09-16,49
2,2023-09-17,60
2,2023-09-18,27
2,2023-09-19,44
2,2023-09-20,58
2,2023-09-21,48
2,2023-09-22,71
2,2023-09-23,49
2,2023-09-24,37
2,2023-09-25,61
2,2023-09-26,47
2,2023-09-27,56
2,2023-09-28,49
2,2023-09-29,37
2,2023-09-30,25
2,2023-10-01,36
2,2023-10-02,50
2,2023-10-03,48
2,2023-10-04,54
2,2023-10-05,49
2,2023-10-06,43
2,2023-10-07,62
2,2023-10-08,52
2,2023-10-09,46
2,2023-10-10,55
2,2023-10-11,51
2,2023-10-12,44
2,2023-10-13,44
2,2023-10-14,57
2,2023-10-15,56
2,2023-10-16,41
2,2023-10-17,42
2,2023-10-18,39
2,2023-10-19,49
2,2023-10-20,42
2,2023-10-21,49
2,2023-10-22,54
2,2023-10-23,50
2,2023-10-24,36
2,2023-10-25,31
2,2023-10-26,59
2,2023-10-27,53
2,2023-10-28,44
2,2023-10-29,50
2,2023-10-30,51
2,2023-10-31,33
2,2023-11-01,43
2,2023-11-02,44
2,2023-11-03,70
2,2023-11-04,58
2,2023-11-05,52
2,2023-11-06,56
2,2023-11-07,71
2,2023-11-08,54
2,2023-11-09,50
2,2023-11-10,50
2,2023-11-11,54
2,2023-11-12,36
2,2023-11-13,49
2,2023-11-14,47
2,2023-11-15,46
2,2023-11-16,52
2,2023-11-17,54
2,2023-11-18,41
2,2023-11-19,54
2,2023-11-20,37
2,2023-11-21,51
2,2023-11-22,45
2,2023-11-23,57
2,2023-11-24,43
2,2023-11-25,52
2,2023-11-26,64
2,2023-11-27,65
2,2023-11-28,52
2,2023-11-29,42
2,2023-11-30,26
2,2023-12-01,60
2,2023-12-02,62
2,2023-12-03,43
2,2023-12-04,46
2,2023-12-05,51
2,2023-12-06,52
2,2023-12-07,57
2,2023-12-08,57
2,2023-12-09,63
2,2023-12-10,60
2,2023-12-11,40
2,2023-12-12,38
2,2023-12-13,51
2,2023-12-14,58
2,2023-12-15,44
2,2023-12-16,49
2,2023-12-17,29
2,2023-12-18,41
2,2023-12-19,55
2,2023-12-20,51
2,2023-12-21,74
2,2023-12-22,41
2,2023-12-23,52
2,2023-12-24,52
2,2023-12-25,54
2,2023-12-26,59
2,2023-12-27,48
2,2023-12-28,29
2,2023-12-29,41
2,2023-12-30,52
2,2023-12-31,43
2,2024-01-01,76
2,2024-01-02,34
2,2024-01-03,41
2,2024-01-04,62
2,2024-01-05,42
2,2024-01-06,62
2,2024-01-07,66
2,2024-01-08,48
2,2024-01-09,32
2,2024-01-10,45
2,2024-01-11,51
2,2024-01-12,63
2,2024-01-13,52
2,2024-01-14,48
2,2024-01-15,45
2,2024-01-16,32
2,2024-01-17,54
2,2024-01-18,35
2,2024-01-19,72
2,2024-01-20,62
2,2024-01-21,47
2,2024-01-22,65
2,2024-01-23,46
2,2024-01-24,43
2,2024-01-25,43
2,2024-01-26,33
2,2024-01-27,41
2,2024-01-28,46
2,2024-01-29,47
2,2024-01-30,51
2,2024-01-31,65
2,2024-02-01,68
2,2024-02-02,55
2,2024-02-03,48
2,2024-02-04,56
2,2024-02-05,50
2,2024-02-06,38
2,2024-02-07,46
2,2024-02-08,56
2,2024-02-09,46
2,2024-02-10,51
2,2024-02-11,32
2,2024-02-12,51
2,2024-02-13,59
2,2024-02-14,66
2,2024-02-15,65
2,2024-02-16,37
2,2024-02-17,44
2,2024-02-18,48
